Time,Object Name,Status,Value,Units,Alert ID,Priority
12.03.2025 15:13:26,TIC Turbo Power,,6.1,,0,0
12.03.2025 15:13:27,TIC Gauge 1,11,2.3040e+04,59,0,0
12.03.2025 15:13:27,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:27,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:28,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:28,TIC Turbo Power,,7.5,,0,0
12.03.2025 15:13:29,TIC Gauge 1,11,2.2995e+04,59,0,0
12.03.2025 15:13:29,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:29,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:30,TIC Gauge 1,11,2.3040e+04,59,0,0
12.03.2025 15:13:31,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:31,TIC Turbo Power,,6.1,,0,0
12.03.2025 15:13:31,TIC Gauge 2,5,9.9000e+09,59,0,0
